participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,example_pairs,raw_response,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
83,8,1_105,61,Female,Black or African American,3.0,1.0,2.375,4.823529412,2.0588235294117645,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""graphic"": 2,
  ""creative"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 2,
  ""unique"": 2,
  ""unusual"": 2
}",6.0,5.0,5.0,3.0,5.0,5.0,6.0,5.0,5.0,3.0,5.0,5.0,6.0,3.0,5.0,5.0,5.0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
84,120,1_99,24,Male,White or Caucasian,5.0,3.0,3.625,4.235294118,4.0,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 5,
  ""involving"": 4,
  ""exciting"": 5,
  ""powerful_impact"": 3,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""graphic"": 2,
  ""creative"": 5,
  ""goosebump"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 4,
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4
}",2.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,2.0,2.0,4,5,4,5,3,4,4,4,4,2,5,3,3,4,5,5,4
86,40,1_26,23,Male,Black or African American,5.0,3.0,2.5,2.882352941,3.176470588235294,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 3,
  ""exciting"": 3,
  ""powerful_impact"": 3,
  ""stimulating"": 3,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""graphic"": 3,
  ""creative"": 4,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 3
}",7.0,7.0,1.0,1.0,1.0,7.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,4,3,3,3,3,3,4,3,3,3,4,2,2,3,4,4,3
87,89,1_70,28,Male,White or Caucasian,6.0,5.0,3.75,1.764705882,3.764705882352941,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 3,
  ""exciting"": 4,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 5,
  ""graphic"": 6,
  ""creative"": 3,
  ""goosebump"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 2,
  ""unusual"": 3
}",1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5,4,3,4,5,4,4,3,5,6,3,4,4,2,3,2,3
88,80,1_62,23,Male,Asian,3.0,1.0,2.75,5.058823529,3.6470588235294117,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 3,
  ""powerful_impact"": 4,
  ""stimulating"": 3,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""graphic"": 2,
  ""creative"": 5,
  ""goosebump"": 3,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4
}",6.0,1.0,7.0,5.0,6.0,6.0,7.0,6.0,6.0,1.0,6.0,1.0,5.0,6.0,6.0,5.0,6.0,5,3,4,3,4,3,4,3,4,2,5,3,2,3,5,5,4
88,8,1_105,23,Male,Asian,3.0,1.0,2.75,2.823529412,2.0588235294117645,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""graphic"": 2,
  ""creative"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 2,
  ""unique"": 2,
  ""unusual"": 2
}",6.0,1.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,2.0,3.0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
89,75,1_58,55,Female,Black or African American,5.0,5.0,3.75,5.411764706,4.176470588235294,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""exciting"": 4,
  ""powerful_impact"": 5,
  ""stimulating"": 5,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 5,
  ""graphic"": 3,
  ""creative"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 3,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4
}",5.0,6.0,7.0,5.0,5.0,7.0,5.0,7.0,5.0,4.0,4.0,3.0,6.0,5.0,7.0,5.0,6.0,5,4,5,4,5,5,4,4,5,3,4,4,4,3,4,4,4
90,89,1_70,28,Male,White or Caucasian,3.0,5.0,3.125,1.352941176,3.823529411764706,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 3,
  ""exciting"": 4,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 6,
  ""graphic"": 6,
  ""creative"": 3,
  ""goosebump"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 2,
  ""unusual"": 3
}",1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,5,4,3,4,5,4,4,3,6,6,3,4,4,2,3,2,3
91,97,1_78,21,Female,White or Caucasian,4.0,1.0,3.125,5.058823529,3.1176470588235294,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 2,
  ""powerful_impact"": 3,
  ""stimulating"": 3,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""graphic"": 1,
  ""creative"": 4,
  ""goosebump"": 3,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 3
}",6.0,1.0,5.0,5.0,6.0,6.0,6.0,7.0,5.0,3.0,6.0,6.0,5.0,6.0,5.0,5.0,3.0,5,3,4,2,3,3,3,3,3,1,4,3,2,3,4,4,3
94,97,1_78,35,Female,Asian,3.0,nan,2.5,6.588235294,3.2941176470588234,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 3,
  ""powerful_impact"": 4,
  ""stimulating"": 3,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""graphic"": 1,
  ""creative"": 4,
  ""goosebump"": 3,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 3
}",7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,5,3,4,3,4,3,3,3,4,1,4,3,2,3,4,4,3
94,111,1_90,35,Female,Asian,3.0,nan,2.5,4.294117647,3.235294117647059,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 4,
  ""exciting"": 3,
  ""powerful_impact"": 3,
  ""stimulating"": 3,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 3,
  ""graphic"": 1,
  ""creative"": 4,
  ""goosebump"": 3,
  ""intense"": 2,
  ""strong_soundtrack"": 4,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 2
}",4.0,7.0,6.0,2.0,6.0,6.0,7.0,4.0,2.0,4.0,5.0,2.0,2.0,7.0,1.0,6.0,2.0,5,4,4,3,3,3,4,4,3,1,4,3,2,4,3,3,2
94,84,1_66,35,Female,Asian,3.0,nan,2.5,1.411764706,,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]",Video must has audio track when use_audio_in_video=True,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,
95,84,1_66,20,Male,Black or African American,2.0,nan,2.0,2.882352941,,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]",Video must has audio track when use_audio_in_video=True,1.0,1.0,7.0,3.0,6.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,,
96,47,1_32,62,Female,White or Caucasian,5.0,6.0,2.75,6.764705882,2.8823529411764706,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 3,
  ""exciting"": 3,
  ""powerful_impact"": 3,
  ""stimulating"": 3,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,4,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3
97,263,2_119,33,Female,White or Caucasian,4.0,4.0,3.5,3.705882353,3.588235294117647,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 5,
  ""involving"": 4,
  ""exciting"": 5,
  ""powerful_impact"": 3,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 4,
  ""goosebump"": 2,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 3
}",4.0,2.0,4.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,5.0,7.0,5.0,4,5,4,5,3,4,4,4,3,2,4,2,3,3,4,4,3
97,300,2_44,33,Female,White or Caucasian,4.0,4.0,3.5,3.0,4.764705882352941,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 6,
  ""arousing"": 5,
  ""involving"": 6,
  ""exciting"": 5,
  ""powerful_impact"": 6,
  ""stimulating"": 5,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 6,
  ""graphic"": 5,
  ""creative"": 4,
  ""goosebump"": 5,
  ""intense"": 5,
  ""strong_soundtrack"": 3,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4
}",4.0,3.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,4.0,5.0,3.0,6,5,6,5,6,5,4,4,6,5,4,5,5,3,4,4,4
98,322,2_64,55,Female,White or Caucasian,3.0,3.0,1.25,2.588235294,3.0588235294117645,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 3,
  ""powerful_impact"": 3,
  ""stimulating"": 3,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""graphic"": 1,
  ""creative"": 4,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 3
}",3.0,2.0,5.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,4,3,4,3,3,3,3,3,3,1,4,2,2,3,4,4,3
98,285,2_30,55,Female,White or Caucasian,3.0,3.0,1.25,4.882352941,2.6470588235294117,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""exciting"": 2,
  ""powerful_impact"": 3,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 4,
  ""graphic"": 2,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",5.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4,2,3,2,3,2,3,2,4,2,3,2,2,2,3,3,3
99,325,2_67,49,Female,White or Caucasian,3.0,1.0,3.375,4.941176471,3.823529411764706,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 6,
  ""arousing"": 3,
  ""involving"": 6,
  ""exciting"": 3,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 2,
  ""dramatic"": 4,
  ""graphic"": 1,
  ""creative"": 5,
  ""goosebump"": 4,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4
}",5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,6,3,6,3,5,4,4,2,4,1,5,4,2,2,5,5,4
101,311,2_54,33,Male,White or Caucasian,2.0,2.0,1.375,3.705882353,2.3529411764705883,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3,
  ""graphic"": 1,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3,2,2,2,2,2,3,2,3,1,3,2,2,2,3,3,3
102,279,2_25,40,Male,"Black or African American,Asian",5.0,6.0,1.625,3.058823529,2.6470588235294117,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 3,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",3.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,3,3,4,3,2,2,3,2,3,2,3,2,2,2,3,3,3
104,350,2_9,37,Female,White or Caucasian,5.0,nan,2.625,5.176470588,3.5294117647058822,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 5,
  ""involving"": 4,
  ""exciting"": 6,
  ""powerful_impact"": 3,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 5,
  ""graphic"": 2,
  ""creative"": 3,
  ""goosebump"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""novel"": 3,
  ""unique"": 2,
  ""unusual"": 2
}",6.0,1.0,4.0,6.0,7.0,7.0,2.0,7.0,7.0,4.0,6.0,1.0,6.0,7.0,6.0,7.0,4.0,4,5,4,6,3,4,4,4,5,2,3,3,3,3,3,2,2
105,282,2_28,44,Female,White or Caucasian,6.0,2.0,4.0,2.764705882,5.294117647058823,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 6,
  ""arousing"": 5,
  ""involving"": 6,
  ""exciting"": 5,
  ""powerful_impact"": 6,
  ""stimulating"": 5,
  ""strong_visual"": 6,
  ""strong_soundeffect"": 5,
  ""dramatic"": 6,
  ""graphic"": 6,
  ""creative"": 5,
  ""goosebump"": 5,
  ""intense"": 5,
  ""strong_soundtrack"": 4,
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 5
}",4.0,4.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,6,5,6,5,6,5,6,5,6,6,5,5,5,4,5,5,5
105,285,2_30,44,Female,White or Caucasian,6.0,2.0,4.0,2.647058824,4.411764705882353,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""exciting"": 4,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 5,
  ""graphic"": 4,
  ""creative"": 5,
  ""goosebump"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4
}",3.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0,5,4,5,4,5,4,4,4,5,4,5,4,4,4,5,5,4
106,311,2_54,46,Female,White or Caucasian,3.0,2.0,3.0,2.0,2.5294117647058822,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 3,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3,
  ""graphic"": 1,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,4.0,4,3,3,2,2,2,3,2,3,1,3,2,2,2,3,3,3
107,269,2_16,39,Female,Black or African American,5.0,6.0,2.625,4.705882353,3.411764705882353,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 4,
  ""exciting"": 4,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""graphic"": 2,
  ""creative"": 3,
  ""goosebump"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",3.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,6.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5,4,4,4,5,4,3,3,4,2,3,3,3,2,3,3,3
109,311,2_54,26,Female,White or Caucasian,5.0,5.0,1.125,6.588235294,2.2941176470588234,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""graphic"": 1,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,3,2,2,2,2,2,3,2,2,1,3,2,2,2,3,3,3
110,325,2_67,29,Female,White or Caucasian,2.0,3.0,3.75,6.058823529,4.0588235294117645,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 6,
  ""arousing"": 3,
  ""involving"": 6,
  ""exciting"": 3,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""graphic"": 2,
  ""creative"": 5,
  ""goosebump"": 4,
  ""intense"": 3,
  ""strong_soundtrack"": 2,
  ""novel"": 5,
  ""unique"": 6,
  ""unusual"": 4
}",7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,4.0,4.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6,3,6,3,5,4,4,3,4,2,5,4,3,2,5,6,4
110,263,2_119,29,Female,White or Caucasian,2.0,3.0,3.75,4.647058824,3.6470588235294117,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 5,
  ""involving"": 4,
  ""exciting"": 5,
  ""powerful_impact"": 3,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 4,
  ""goosebump"": 2,
  ""intense"": 3,
  ""strong_soundtrack"": 4,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 3
}",1.0,5.0,6.0,5.0,4.0,6.0,6.0,5.0,6.0,4.0,6.0,1.0,6.0,5.0,2.0,6.0,5.0,4,5,4,5,3,4,4,4,3,2,4,2,3,4,4,4,3
111,257,2_113,25,Male,White or Caucasian,5.0,5.0,3.5,2.0,2.176470588235294,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""graphic"": 2,
  ""creative"": 3,
  ""goosebump"": 1,
  ""intense"": 1,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,3,2,2,2,2,2,2,2,2,2,3,1,1,2,3,3,3
113,353,2_92,26,Female,Black or African American,3.0,6.0,4.0,4.0,2.0,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 2,
  ""arousing"": 2,
  ""involving"": 2,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""graphic"": 2,
  ""creative"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 2,
  ""unique"": 2,
  ""unusual"": 2
}",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
114,322,2_64,42,Male,Other,6.0,4.0,2.25,1.588235294,3.1176470588235294,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 3,
  ""powerful_impact"": 3,
  ""stimulating"": 3,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 4,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 3
}",1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,4,3,4,3,3,3,3,3,3,2,4,2,2,3,4,4,3
